id,zip,org,commute1 - 08889,commute2 - 07033,commute3 - 19486,commute4 - 08869,commute5 - 08875
770,8807,Org B,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
771,7940,Org E,20.78771226,8.869681452,60.02843303,17.17022577,19.46692257
772,7065,Org E,25.7951786,4.734083801,60.62129595,19.15345124,22.70319273
774,8822,Org D,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
775,7202,Org D,29.2130338,4.294811506,64.89501248,22.94274619,26.38461653
776,7033,Org E,25.5870341,0,62.44027036,19.7767854,23.04167533
777,18104,Org G,40.5388785,65.85848364,31.57665888,47.46790179,43.81683525
778,7840,Org A,17.9016242,31.83431852,51.87203761,22.96597633,21.07496105
779,19446,Org F,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
780,7036,Org C,27.35743744,4.086334922,62.55759744,20.87476783,24.38033454
781,8824,Org B,17.71562036,22.22240577,42.4342887,11.50855324,13.83946608
783,8648,Org B,23.61280461,34.62162985,32.63791983,20.49683529,20.8569679
784,8619,Org E,26.13426692,36.87611009,32.0681866,23.11062555,23.44456973
787,19428,Org C,46.2741384,67.33673215,8.34624076,48.65324571,46.47839591
788,7081,Org E,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
789,8826,Org B,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
790,7960,Org E,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
791,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
792,8854,Org B,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
793,8807,Org C,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
795,19464,Org D,50.65110769,75.34172874,17.14168276,55.56719013,52.4351012
796,8833,Org H,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
797,8848,Org F,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
798,7934,Org F,8.34185163,20.67784061,48.07501474,10.0042231,9.412254145
799,8833,Org H,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
800,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
801,8807,Org G,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
802,8886,Org E,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
803,8558,Org B,12.96918234,27.61619798,35.09786657,10.24407742,10.13483405
804,18938,Org D,21.43146184,43.24129182,19.21255916,23.94734145,21.57969346
805,8886,Org C,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
806,19118,Org D,43.86438573,63.67354788,10.44017106,45.53062896,43.65264418
807,7830,Org B,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
808,7206,Org B,30.54584203,5.497119889,66.11134898,24.25819026,27.70897359
809,8869,Org E,7.392838299,19.7767854,43.1168403,0,3.658497178
810,8837,Org D,22.97600327,10.85552502,54.86002784,15.67956692,19.33066569
811,7853,Org E,13.26675267,27.82453162,49.4910133,17.96223117,16.2026626
813,7059,Org B,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
814,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
815,8805,Org D,12.59300363,14.75501806,47.70860495,5.480079757,9.111911545
816,7922,Org D,18.81845833,6.866331099,56.6068164,13.52696979,16.52809325
817,8854,Org C,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
818,7960,Org G,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
819,18944,Org F,28.78821199,53.30635748,13.4112635,33.5304034,30.40955802
820,8560,Org A,21.53107525,39.2948156,24.28498831,21.51606914,20.24013238
821,8876,Org B,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
822,8873,Org D,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
823,7432,Org D,42.09578823,23.25086747,81.7970303,39.12696592,41.28846335
824,18914,Org D,31.95721017,54.89856181,7.895024216,35.4136128,32.75959927
825,7920,Org D,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
827,18944,Org C,28.78821199,53.30635748,13.4112635,33.5304034,30.40955802
828,8889,Org D,0,25.5870341,39.84447092,7.392838299,3.982073285
830,8804,Org F,16.94232084,42.07639304,32.52242002,24.14387956,20.49793545
831,8809,Org F,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
832,7432,Org H,42.09578823,23.25086747,81.7970303,39.12696592,41.28846335
834,8840,Org D,19.52337109,16.50846971,48.46783777,12.23036802,15.57408233
836,7092,Org C,22.16362631,3.527838731,59.5785872,16.63564146,19.76885226
837,8827,Org H,10.68361325,35.30203975,36.60184318,18.06797222,14.52958641
838,8809,Org D,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
839,8833,Org D,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
840,7016,Org D,24.66612297,1.729027806,61.02004329,18.58313353,21.94455289
843,18901,Org D,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
844,18045,Org B,27.51333867,52.16296472,34.03393834,34.79582942,31.16339889
846,8833,Org H,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
847,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
848,7834,Org B,23.58858658,17.47765527,63.35922719,22.7084153,23.79417815
849,8902,Org F,19.3191952,19.54650932,45.80653948,12.40820447,15.34175886
851,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
852,8865,Org B,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
853,7080,Org E,19.06474439,9.712913049,53.24428186,12.02438942,15.66045341
854,8867,Org D,10.92738958,36.51339099,31.48493216,17.5645615,13.92296681
856,7204,Org H,26.73461857,1.524282349,63.12060029,20.71083008,24.05950287
857,19438,Org D,40.35898184,64.37060734,6.942285336,44.66866633,41.72894841
858,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
859,8861,Org E,26.70540775,10.86239155,58.13904273,19.43479208,23.08899201
860,18104,Org B,40.5388785,65.85848364,31.57665888,47.46790179,43.81683525
861,8857,Org C,28.03594348,18.71412321,53.91301331,20.73560566,24.0811542
862,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
863,7901,Org D,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
864,8886,Org B,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
865,18020,Org E,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
866,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
867,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
868,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
869,7940,Org F,20.78771226,8.869681452,60.02843303,17.17022577,19.46692257
870,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
871,8502,Org B,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
872,7960,Org C,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
873,18976,Org C,32.17721112,53.8272525,8.881402316,34.76329544,32.45082232
874,7060,Org F,18.74410283,7.791790647,54.65519521,12.28159365,15.7465778
875,8889,Org F,0,25.5870341,39.84447092,7.392838299,3.982073285
876,19038,Org F,41.46870256,61.35606433,9.625854658,43.14698565,41.25564825
877,8854,Org D,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
878,7023,Org E,20.28773009,5.596835582,56.86884173,14.20926742,17.5438619
879,8730,Org B,51.16987086,41.14046579,65.64786097,44.30209213,47.21245915
880,8003,Org C,51.25001247,65.21944591,27.79163836,50.36808662,49.69929176
881,19401,Org D,44.54308057,66.89196182,4.725777426,47.68398175,45.19453336
882,19438,Org F,40.35898184,64.37060734,6.942285336,44.66866633,41.72894841
883,8865,Org G,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
884,7033,Org D,25.5870341,0,62.44027036,19.7767854,23.04167533
885,7974,Org A,20.04800401,6.154951587,58.21077536,15.09798352,17.96931677
886,8886,Org B,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
887,18932,Org D,33.43807787,56.94234549,7.113593066,37.32263001,34.51569649
888,18036,Org E,34.43003267,59.99532349,21.45336025,40.65316047,37.12186579
889,7090,Org C,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
890,7059,Org E,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
891,7853,Org C,13.26675267,27.82453162,49.4910133,17.96223117,16.2026626
892,8833,Org H,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
893,7921,Org D,5.846559904,20.24808869,45.52966708,6.162879225,5.707579467
894,8876,Org E,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
896,8822,Org D,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
897,18925,Org B,27.61799582,48.91482664,13.70259701,29.90957805,27.68856078
898,8886,Org E,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
899,18015,Org F,30.46026243,55.95759747,26.76799288,37.23553934,33.59865209
900,8809,Org D,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
902,8827,Org A,10.68361325,35.30203975,36.60184318,18.06797222,14.52958641
903,19440,Org B,38.48171709,62.39584838,6.204191779,42.70758298,39.79311684
904,7067,Org D,24.07009022,6.119023065,58.44267265,17.24983953,20.84479147
905,18036,Org E,34.43003267,59.99532349,21.45336025,40.65316047,37.12186579
906,8889,Org B,0,25.5870341,39.84447092,7.392838299,3.982073285
907,8807,Org B,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
908,7095,Org F,25.77753548,8.593154415,58.58753909,18.66808363,22.32087586
912,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
913,7090,Org E,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
914,7062,Org E,19.57583425,6.495366452,55.95192924,13.3674161,16.7457453
915,8062,Org D,66.79147426,83.04551114,33.86429074,67.02762945,65.84963159
916,8527,Org B,41.6127449,39.6842913,50.57729048,35.79712914,37.91804796
918,8826,Org D,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
919,19446,Org D,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
920,19067,Org D,28.29070615,43.02426728,24.95033475,27.08666133,26.46908297
921,7747,Org E,31.73496714,18.90351317,58.02227565,24.36356408,27.82457828
922,8848,Org B,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
923,7052,Org B,30.99400901,8.454516909,69.50893108,26.39864641,29.20727931
924,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
926,19031,Org D,42.17713048,62.60160417,8.091739357,44.15742069,42.13864303
927,18055,Org E,28.46033677,53.96730173,26.64331292,35.23166463,31.59436458
928,7081,Org D,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
929,7930,Org F,12.40546945,21.79080574,51.51738257,14.55386331,13.97758384
930,18360,Org B,42.9003327,61.68830499,58.04851883,49.88762971,46.85819097
932,8502,Org D,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
934,19136,Org B,41.55779338,58.20114347,18.46413791,41.63312173,40.46906818
935,8820,Org E,21.66541459,7.919430103,55.75556542,14.69741631,18.32299696
936,19067,Org B,28.29070615,43.02426728,24.95033475,27.08666133,26.46908297
937,19130,Org B,47.33235576,65.76264349,15.61706153,48.3421781,46.7658712
938,8822,Org D,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
940,7840,Org G,17.9016242,31.83431852,51.87203761,22.96597633,21.07496105
941,8853,Org F,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
942,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
943,8034,Org F,51.34689416,66.5103891,25.26857679,50.95003333,50.04365261
944,7960,Org D,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
945,18045,Org B,27.51333867,52.16296472,34.03393834,34.79582942,31.16339889
946,8858,Org D,5.368056017,24.19165412,44.42573368,9.983347795,7.954218852
947,7928,Org D,17.52992153,12.16315061,57.15744687,14.93324422,16.7053164
948,8540,Org L,19.2367738,31.3066793,33.48400267,16.13077543,16.42197683
949,7930,Org E,12.40546945,21.79080574,51.51738257,14.55386331,13.97758384
950,8520,Org H,25.35976555,31.10103703,38.85040426,20.52690005,21.94259024
951,7470,Org E,36.08435935,18.91215096,75.8363819,33.35238145,35.38473341
952,7920,Org D,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
953,18901,Org F,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
954,10954,Org D,51.89494863,32.5095652,91.64365184,48.99849438,51.15562643
955,8886,Org D,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
956,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
957,8854,Org F,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
958,8833,Org E,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
959,7090,Org C,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
961,8802,Org B,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
962,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
963,8638,Org B,26.60008756,38.01424271,30.92989518,23.87575428,24.04673866
964,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
965,18045,Org E,27.51333867,52.16296472,34.03393834,34.79582942,31.16339889
967,8535,Org F,31.75728787,32.34115642,44.85473835,26.0435021,28.07404905
968,7823,Org B,19.55567875,39.94870214,44.90982597,26.50664146,23.49412821
969,8551,Org G,12.27422893,32.98150783,29.52149288,13.64873581,11.53420309
971,11510,Org D,61.0599786,35.78931605,94.34068777,54.50228569,58.05939102
972,18040,Org F,26.38350368,48.85425766,41.94322351,33.73138484,30.34081306
973,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
974,7901,Org D,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
975,8852,Org C,19.46843984,24.42120761,41.31640818,13.69384529,15.70906444
976,8054,Org E,46.21413803,59.78620651,26.56261823,45.08106318,44.52298932
977,7974,Org B,20.04800401,6.154951587,58.21077536,15.09798352,17.96931677
978,8889,Org G,0,25.5870341,39.84447092,7.392838299,3.982073285
979,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
980,8833,Org F,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
981,8833,Org F,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
983,19422,Org D,41.412849,63.21582742,3.366603598,44.1894515,41.83710003
984,8807,Org G,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
985,8826,Org E,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
986,19426,Org D,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
987,8035,Org F,53.18011428,68.62865267,25.64588514,52.92884065,51.9567526
988,7059,Org G,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
989,19403,Org D,45.78869642,67.84744978,6.149290219,48.75507384,46.33835501
990,7302,Org F,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
991,8550,Org E,24.92382753,34.1065111,34.60767338,21.21244147,21.93253498
993,7030,Org D,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
994,8863,Org E,24.68566812,10.18073358,56.67194817,17.4357202,21.09268648
995,7840,Org B,17.9016242,31.83431852,51.87203761,22.96597633,21.07496105
996,18940,Org F,26.19296897,45.16389679,18.73139493,27.05381151,25.43293658
997,7675,Org F,47.86229736,27.03911832,87.35104882,44.39403866,46.78845942
998,18055,Org E,28.46033677,53.96730173,26.64331292,35.23166463,31.59436458
999,18969,Org D,37.71696346,62.17716616,9.423490782,42.41045935,39.33171741
1000,19422,Org E,41.412849,63.21582742,3.366603598,44.1894515,41.83710003
1001,8550,Org E,24.92382753,34.1065111,34.60767338,21.21244147,21.93253498
1002,19025,Org F,45.88631159,68.76827327,6.355825265,49.38367322,46.75801493
1003,8807,Org G,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1004,7901,Org B,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1005,19426,Org F,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
1006,8867,Org C,10.92738958,36.51339099,31.48493216,17.5645615,13.92296681
1007,8802,Org E,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1008,8809,Org H,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1009,18072,Org E,29.83852489,51.86287675,44.12757301,37.1631253,33.80552173
1010,8826,Org B,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1011,7746,Org E,37.86236908,23.88308786,62.03105159,30.51479387,33.92706989
1012,8809,Org B,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1013,19067,Org G,28.29070615,43.02426728,24.95033475,27.08666133,26.46908297
1014,7828,Org E,18.28825032,28.12464092,54.80167257,21.99705298,20.80533741
1015,19440,Org B,38.48171709,62.39584838,6.204191779,42.70758298,39.79311684
1016,7076,Org E,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1017,7901,Org E,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1018,18055,Org C,28.46033677,53.96730173,26.64331292,35.23166463,31.59436458
1019,7731,Org B,39.05638189,29.38870864,58.41881454,32.0177669,35.07716776
1020,7067,Org E,24.07009022,6.119023065,58.44267265,17.24983953,20.84479147
1021,19446,Org D,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1022,8854,Org D,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
1023,19002,Org D,38.0269278,59.51222613,4.810806198,40.57776894,38.30567669
1024,7920,Org D,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1025,7930,Org B,12.40546945,21.79080574,51.51738257,14.55386331,13.97758384
1026,7039,Org E,26.21086749,7.775662625,65.23717332,22.18768618,24.72294759
1027,19130,Org D,47.33235576,65.76264349,15.61706153,48.3421781,46.7658712
1028,19020,Org F,35.81177575,53.13194638,17.10822951,36.07980919,34.79881685
1029,18017,Org E,32.55598048,57.60742254,32.04695249,39.68289807,36.02552316
1030,8807,Org B,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1032,7302,Org B,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1033,7417,Org H,40.18037587,23.40305191,80.00559955,37.76833009,39.67626636
1034,8886,Org F,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
1035,7076,Org E,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1037,18067,Org G,31.97622363,56.36177925,36.16495891,39.29281815,35.67213798
1038,7081,Org C,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
1039,7076,Org I,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1040,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1041,7878,Org F,23.44452866,16.55217053,63.26169245,22.28336522,23.4979059
1042,19504,Org D,53.44138993,78.70222325,23.86247236,58.99398374,55.66100055
1043,8826,Org B,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1044,7065,Org D,25.7951786,4.734083801,60.62129595,19.15345124,22.70319273
1045,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1046,19085,Org C,51.36105038,72.37631498,12.63230462,53.75294555,51.58495697
1047,7753,Org E,46.33629299,34.34308911,64.93573839,39.2073269,42.35422438
1048,18901,Org F,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1049,8502,Org D,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
1050,8853,Org E,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
1051,8527,Org G,41.6127449,39.6842913,50.57729048,35.79712914,37.91804796
1052,18901,Org D,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1053,7095,Org D,25.77753548,8.593154415,58.58753909,18.66808363,22.32087586
1054,7928,Org D,17.52992153,12.16315061,57.15744687,14.93324422,16.7053164
1055,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1056,7080,Org F,19.06474439,9.712913049,53.24428186,12.02438942,15.66045341
1057,7023,Org H,20.28773009,5.596835582,56.86884173,14.20926742,17.5438619
1058,8502,Org H,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
1059,7945,Org D,15.07613401,17.54537989,54.85569429,14.93078898,15.50269883
1060,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1061,7936,Org B,25.32696333,10.39041902,64.82516538,22.09593949,24.27522335
1062,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1063,8848,Org F,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1064,18901,Org E,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1065,7060,Org G,18.74410283,7.791790647,54.65519521,12.28159365,15.7465778
1066,7060,Org D,18.74410283,7.791790647,54.65519521,12.28159365,15.7465778
1067,7950,Org B,19.88411156,17.35648161,59.63107692,19.38274136,20.23544579
1068,7059,Org D,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
1069,7931,Org H,8.511036856,19.04770087,48.34916746,8.708826759,8.74632963
1071,7666,Org E,46.03152065,22.85718225,84.76037615,41.65146257,44.42218844
1072,8801,Org C,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1074,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1075,8816,Org B,22.53334981,18.57625008,48.89610971,15.38392503,18.55389784
1076,18052,Org F,38.47254721,63.5832185,33.08647105,45.54515968,41.88669653
1077,7306,Org I,37.78550403,12.3094302,74.50641269,32.08011909,35.34553573
1078,8822,Org D,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1079,8876,Org F,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1080,8889,Org D,0,25.5870341,39.84447092,7.392838299,3.982073285
1081,7932,Org B,22.44334346,8.670630037,61.71128855,18.83463581,21.14983704
1082,8691,Org C,28.91551094,35.41459016,37.37263096,24.59730899,25.71312688
1083,8872,Org D,25.59450077,15.65722536,53.82153879,18.21487457,21.70078328
1084,8848,Org B,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1085,8804,Org F,16.94232084,42.07639304,32.52242002,24.14387956,20.49793545
1086,18901,Org F,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1087,8886,Org D,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
1088,7960,Org E,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
1089,18969,Org F,37.71696346,62.17716616,9.423490782,42.41045935,39.33171741
1090,8833,Org C,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1091,19002,Org G,38.0269278,59.51222613,4.810806198,40.57776894,38.30567669
1092,18064,Org B,27.55000701,51.58443602,36.9520111,34.92110901,31.34278132
1093,7080,Org D,19.06474439,9.712913049,53.24428186,12.02438942,15.66045341
1094,18017,Org D,32.55598048,57.60742254,32.04695249,39.68289807,36.02552316
1095,7081,Org D,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
1096,18964,Org D,37.48259619,61.37594693,6.230291084,41.68889792,38.77875723
1097,7978,Org F,7.206686698,18.42156547,46.20068286,4.748650811,5.693330526
1098,8889,Org H,0,25.5870341,39.84447092,7.392838299,3.982073285
1099,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1100,18038,Org E,39.13786626,62.88262586,41.68655674,46.50980889,42.92856469
1102,19438,Org F,40.35898184,64.37060734,6.942285336,44.66866633,41.72894841
1103,8889,Org G,0,25.5870341,39.84447092,7.392838299,3.982073285
1104,8837,Org D,22.97600327,10.85552502,54.86002784,15.67956692,19.33066569
1105,7083,Org G,26.87477599,1.527277509,63.93715198,21.20270855,24.42133156
1106,10024,Org A,44.29521998,19.28066097,81.69599172,38.98775197,42.11910821
1107,8872,Org E,25.59450077,15.65722536,53.82153879,18.21487457,21.70078328
1108,8879,Org D,28.1790534,14.78749041,57.04802818,20.78871034,24.36053474
1110,8833,Org F,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1111,8012,Org F,58.71306968,72.8418855,31.81273672,58.00332132,57.26654216
1112,19422,Org B,41.412849,63.21582742,3.366603598,44.1894515,41.83710003
1113,10024,Org D,44.29521998,19.28066097,81.69599172,38.98775197,42.11910821
1114,8876,Org D,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1115,18938,Org F,21.43146184,43.24129182,19.21255916,23.94734145,21.57969346
1116,7090,Org D,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
1117,7866,Org E,27.70194665,22.40533299,67.06869681,27.69378603,28.41441355
1118,19473,Org D,45.92130975,69.8273398,9.436300112,50.15900541,47.25654082
1119,7922,Org F,18.81845833,6.866331099,56.6068164,13.52696979,16.52809325
1120,8858,Org E,5.368056017,24.19165412,44.42573368,9.983347795,7.954218852
1121,18103,Org B,36.76437347,62.17275512,29.13931315,43.62546833,39.98040057
1122,7836,Org B,16.67556568,24.58706685,54.73694229,19.39151717,18.66045555
1123,8817,Org E,20.96164798,12.1541112,52.5893576,13.60634769,17.23603482
1124,8853,Org B,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
1125,8822,Org C,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1126,8836,Org E,11.49111422,14.6688867,48.13719706,5.117436087,8.442774295
1127,7029,Org B,33.76592348,8.685556539,71.12494779,28.35020524,31.49747973
1128,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
1129,8830,Org B,24.2076212,7.592759851,57.76360718,17.19669271,20.8339863
1131,8873,Org E,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1132,18020,Org B,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
1133,18966,Org B,32.09947573,50.67273213,15.60155448,32.91026614,31.3580991
1134,8802,Org C,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1135,8801,Org E,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1136,7830,Org B,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
1137,8534,Org E,19.94392647,36.53071063,27.16463504,19.17551372,18.23495165
1138,7060,Org E,18.74410283,7.791790647,54.65519521,12.28159365,15.7465778
1139,19119,Org D,42.09096238,60.74857025,13.28510381,43.13937714,41.52852376
1140,7090,Org E,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
1142,8889,Org E,0,25.5870341,39.84447092,7.392838299,3.982073285
1143,8826,Org D,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1144,7751,Org E,35.73621034,25.03576798,57.89866537,28.5375525,31.75766536
1145,8534,Org H,19.94392647,36.53071063,27.16463504,19.17551372,18.23495165
1146,8510,Org E,33.93962927,34.39800941,45.34445719,28.3153142,30.29073194
1147,7028,Org F,32.53774613,10.04448146,71.156205,28.04150074,30.81652084
1148,18942,Org B,23.2504237,48.30533877,19.32207669,28.59440417,25.26835235
1149,18947,Org H,22.18442982,46.61166826,18.44899589,26.83493792,23.71218751
1150,8863,Org E,24.68566812,10.18073358,56.67194817,17.4357202,21.09268648
1151,7078,Org G,24.51815193,4.903933357,62.95831879,19.84225465,22.64264733
1152,19446,Org B,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1153,8085,Org D,66.20950556,83.77650616,31.14178076,67.00753104,65.56737237
1154,18969,Org B,37.71696346,62.17716616,9.423490782,42.41045935,39.33171741
1155,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1156,7869,Org E,18.16813454,18.97501958,57.73397738,18.45246766,18.90413277
1157,7016,Org D,24.66612297,1.729027806,61.02004329,18.58313353,21.94455289
1158,8865,Org B,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
1159,8824,Org B,17.71562036,22.22240577,42.4342887,11.50855324,13.83946608
1160,7834,Org E,23.58858658,17.47765527,63.35922719,22.7084153,23.79417815
1161,7928,Org D,17.52992153,12.16315061,57.15744687,14.93324422,16.7053164
1162,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
